"n_tokens_title","n_tokens_content","n_unique_tokens","n_non_stop_words","n_non_stop_unique_tokens","num_hrefs","num_self_hrefs","num_imgs","num_videos","average_token_length","num_keywords","data_channel_is_lifestyle","data_channel_is_entertainment","data_channel_is_bus","data_channel_is_socmed","data_channel_is_tech","data_channel_is_world","kw_min_min","kw_max_min","kw_avg_min","kw_min_max","kw_max_max","kw_avg_max","kw_min_avg","kw_max_avg","kw_avg_avg","self_reference_min_shares","self_reference_max_shares","self_reference_avg_sharess","weekday_is_monday","weekday_is_tuesday","weekday_is_wednesday","weekday_is_thursday","weekday_is_friday","weekday_is_saturday","weekday_is_sunday","is_weekend","LDA_00","LDA_01","LDA_02","LDA_03","LDA_04","global_subjectivity","global_sentiment_polarity","global_rate_positive_words","global_rate_negative_words","rate_positive_words","rate_negative_words","avg_positive_polarity","min_positive_polarity","max_positive_polarity","avg_negative_polarity","min_negative_polarity","max_negative_polarity","title_subjectivity","title_sentiment_polarity","abs_title_subjectivity","abs_title_sentiment_polarity","shares","viral"
9,1248,0.490049750837,0.999999998588,0.731638417046,11,0,1,0,4.61778846154,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0250035640536,0.287301139934,0.400829319926,0.261863749124,0.0250022269618,0.482059813124,0.102350145729,0.0384615384615,0.0208333333333,0.648648648649,0.351351351351,0.404480068543,0.1,1,-0.415064102564,-1,-0.1,0,0,0.5,0,2200,0
10,187,0.666666663082,0.999999991304,0.799999993043,7,0,1,0,4.6577540107,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.02862788014,0.0285728766033,0.0285956885604,0.0287153666316,0.885488188065,0.477164502165,0.15,0.0267379679144,0.0106951871658,0.714285714286,0.285714285714,0.435,0.2,0.7,-0.2625,-0.4,-0.125,0,0,0.5,0,1900,0
9,274,0.609195399965,0.999999994152,0.707602335043,18,2,11,0,4.23357664234,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10700,16200,13450,1,0,0,0,0,0,0,0,0.150492534582,0.025933599228,0.0251877092058,0.304298398227,0.494087758757,0.534950029394,0.100727513228,0.0510948905109,0.029197080292,0.636363636364,0.363636363636,0.375510204082,0.2,0.7,-0.310416666667,-0.6,-0.05,1,-1,0.5,1,823,0
9,285,0.744186043627,0.999999994536,0.841530050046,4,2,0,21,4.34385964912,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770,22800,11785,1,0,0,0,0,0,0,0,0.0333862300822,0.0334265855475,0.0333515784993,0.866498538197,0.0333370676739,0.509743589744,-0.0530849358974,0.0280701754386,0.0526315789474,0.347826086957,0.652173913043,0.4575,0.16,1,-0.337888888889,-0.7,-0.1,1,-1,0.5,1,10000,0
8,259,0.562753034159,0.999999994444,0.644444440864,19,3,9,0,5.02316602317,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,4800,1,0,0,0,0,0,0,0,0.0287800668244,0.028814084746,0.0285743343251,0.885144107655,0.0286874064498,0.295175127902,0.0572992916175,0.015444015444,0.011583011583,0.571428571429,0.428571428571,0.249090909091,0.136363636364,0.5,-0.13869047619,-0.1875,-0.05,0.75,0.55,0.25,0.55,761,0
12,682,0.459541984031,0.999999997429,0.634961437956,10,0,1,0,4.62023460411,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0333338761316,0.0333336748346,0.866662607102,0.0333350169295,0.0333348250024,0.473285048285,0.0622266622267,0.049853372434,0.0395894428152,0.55737704918,0.44262295082,0.343070409982,0.05,0.6,-0.220149911817,-0.6,-0.05,0.75,-0.25,0.25,0.25,1600,0
8,1118,0.512396693744,0.999999998563,0.709770113923,26,18,12,1,4.70393559928,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,14000,3904.625,1,0,0,0,0,0,0,0,0.0400805062393,0.0401443799046,0.0400276469927,0.839741883778,0.0400055830855,0.57962962963,0.056378600823,0.04114490161,0.025939177102,0.613333333333,0.386666666667,0.504528985507,0.1,1,-0.401436781609,-1,-0.05,0.566666666667,-0.1,0.0666666666667,0.1,13600,1
8,397,0.624678661633,0.999999995951,0.805668012933,11,0,1,0,5.44584382872,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.866666195415,0.0333334892453,0.0333335297611,0.0333333688356,0.033333416743,0.374313754427,0.212487701692,0.0654911838791,0.0100755667506,0.866666666667,0.133333333333,0.381847319347,0.0333333333333,1,-0.144642857143,-0.2,-0.1,0,0,0.5,0,3100,0
11,103,0.689320381657,0.999999983871,0.806451599896,3,1,1,0,4.84466019417,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,5000,5000,1,0,0,0,0,0,0,0,0.437373579034,0.200363493223,0.0334567892956,0.0334034723591,0.295402666088,0.423611111111,0.118055555556,0.0291262135922,0.00970873786408,0.75,0.25,0.277777777778,0.0333333333333,0.5,-0.125,-0.125,-0.125,0.857142857143,-0.714285714286,0.357142857143,0.714285714286,5700,0
8,1207,0.410579344743,0.999999998711,0.548969071458,24,24,42,0,4.71665285833,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,545,16000,2829.54166667,1,0,0,0,0,0,0,0,0.0250005815555,0.0251633668123,0.0250005510306,0.0250002351713,0.89983526543,0.539251643418,0.288259179093,0.069594034797,0.0115990057995,0.857142857143,0.142857142857,0.426568491033,0.1,1,-0.226785714286,-0.5,-0.05,0.5,0,0,0,17100,1
13,1248,0.390637610661,0.999999998736,0.523388115647,21,19,20,0,4.68669871795,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,545,16000,3151.15789474,1,0,0,0,0,0,0,0,0.0200687474478,0.0200045250931,0.0200185078531,0.0200084249105,0.919899794695,0.506535131535,0.29044039294,0.068108974359,0.0112179487179,0.858585858586,0.141414141414,0.408244716068,0.1,1,-0.206547619048,-0.5,-0.05,0,0,0.5,0,2800,0
9,391,0.510256408948,0.999999995833,0.649999997292,9,2,1,1,5.29667519182,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,704,704,704,1,0,0,0,0,0,0,0,0.0287743893255,0.0285772058633,0.680662391754,0.0285738751076,0.23341213795,0.284210526316,0.0333333333333,0.0179028132992,0.00511508951407,0.777777777778,0.222222222222,0.15,0.05,0.35,-0.108333333333,-0.166666666667,-0.05,0,0,0.5,0,598,0
11,1154,0.42730496416,0.999999998613,0.572815533186,20,20,20,0,4.62998266898,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,545,16000,3151.15789474,1,0,0,0,0,0,0,0,0.31193116381,0.232677833294,0.0285750198108,0.0285742921237,0.398241690961,0.53365762214,0.268667864873,0.0745233968804,0.0164644714038,0.819047619048,0.180952380952,0.416342998087,0.1,1,-0.230263157895,-0.5,-0.05,0,0,0.5,0,445,0
11,125,0.674796742481,0.999999987342,0.797468344336,1,1,1,0,4.824,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16100,16100,16100,1,0,0,0,0,0,0,0,0.033333533043,0.0333354513717,0.69998514044,0.200010578813,0.0333352963323,0.396401515152,0.210795454545,0.048,0,1,0,0.281060606061,0.1,0.6,0,0,0,0.45,0.4,0.05,0.4,1500,0
13,244,0.559999997511,0.999999993197,0.680272104216,3,2,1,0,4.42213114754,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2800,2800,2800,1,0,0,0,0,0,0,0,0.300293733076,0.0500009756327,0.0500010257644,0.0500001760383,0.549704089489,0.331639928699,-0.0923054070113,0.016393442623,0.0245901639344,0.4,0.6,0.292424242424,0.136363636364,0.433333333333,-0.456481481481,-1,-0.125,0.7,-0.4,0.2,0.4,852,0
8,266,0.572580642852,0.999999993197,0.721088430469,5,2,1,0,4.25939849624,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,924,924,924,1,0,0,0,0,0,0,0,0.020006297487,0.367327915265,0.0201908614887,0.0200039267721,0.572470998987,0.313095238095,0.0487012987013,0.0112781954887,0.0112781954887,0.5,0.5,0.295238095238,0.25,0.35,-0.116666666667,-0.2,-0.05,0.9,0.4,0.4,0.4,783,0
8,331,0.562691129778,0.999999994898,0.724489792222,5,3,1,0,4.78247734139,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2500,2500,2500,1,0,0,0,0,0,0,0,0.0222434557218,0.0225871965548,0.133363343037,0.132968811616,0.68883719307,0.560695732839,0.295414347557,0.0604229607251,0.00906344410876,0.869565217391,0.130434782609,0.556558441558,0.1,1,-0.263888888889,-0.5,-0.125,0,0,0.5,0,1500,0
12,1225,0.385451504694,0.999999998689,0.508519003265,22,22,28,0,4.63591836735,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,545,16000,3035.65,1,0,0,0,0,0,0,0,0.0222749437596,0.362350365123,0.0222247626978,0.0223492036867,0.570800724733,0.480777660778,0.242447154947,0.0644897959184,0.0163265306122,0.79797979798,0.20202020202,0.417415200833,0.05,1,-0.202291666667,-0.5,-0.05,0.5,0.5,0,0.5,1800,0
10,243,0.619246859334,0.999999992366,0.824427474623,1,1,0,0,4.38271604938,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0200408987745,0.0200307799268,0.0200147024607,0.0200084043756,0.919905214462,0.517984307359,0.155603354978,0.0493827160494,0.0205761316872,0.705882352941,0.294117647059,0.333297258297,0.136363636364,0.6,-0.1775,-0.3125,-0.125,0,0,0.5,0,462,0
11,723,0.490934448409,0.999999997845,0.642241377926,18,1,1,0,5.22821576763,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.866656685064,0.0333372075669,0.0333354827452,0.0333356642467,0.0333349603771,0.375048678466,0.182696038139,0.0636237897649,0.00829875518672,0.884615384615,0.115384615385,0.340572181442,0.0333333333333,1,-0.213888888889,-0.6,-0.1,0.5,0.5,0,0.5,425,0
8,708,0.48221906048,0.999999997525,0.688118810178,8,3,1,1,4.62005649718,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6100,6100,6100,1,0,0,0,0,0,0,0,0.744048576611,0.169323996201,0.0285717319931,0.0294835903884,0.0285721048066,0.491427884285,0.138938706796,0.0550847457627,0.0155367231638,0.78,0.22,0.291941391941,0.1,1,-0.244444444444,-0.5,-0.05,0,0,0.5,0,3200,0
10,633,0.476038337898,0.999999997625,0.579572445179,2,2,19,0,4.98578199052,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.028645181108,0.200299617005,0.0285748008105,0.0287498228414,0.713730578235,0.531972336606,0.180076021539,0.0537124802528,0.0110584518167,0.829268292683,0.170731707317,0.298032849503,0.1,0.6,-0.341666666667,-0.8,-0.1,0,0,0.5,0,3900,0
14,290,0.611510789167,0.999999994048,0.76190475737,0,0,14,0,4.06896551724,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0222448007009,0.306856235824,0.0222310333686,0.0222241628314,0.626443767275,0.571906729634,0.31812180244,0.0620689655172,0.0103448275862,0.857142857143,0.142857142857,0.438908128908,0.136363636364,1,-0.177777777778,-0.4,-0.00833333333333,0,0,0.5,0,480,0
10,597,0.531732417613,0.99999999726,0.704109587112,5,0,1,0,4.34338358459,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0333385842425,0.183534076752,0.269926033825,0.479628919719,0.0335723854621,0.467187049062,0.242947781385,0.0435510887772,0.00502512562814,0.896551724138,0.103448275862,0.419438894439,0.05,1,-0.229166666667,-0.4,-0.1,1,1,0.5,1,573,0
8,204,0.586206893664,0.999999992063,0.69841269287,7,2,1,0,4.67156862745,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.211469546272,0.0255073639038,0.0251411680066,0.0250807340934,0.712801187724,0.651940457204,0.316985645933,0.0735294117647,0.00490196078431,0.9375,0.0625,0.422181818182,0.1,1,-0.4,-0.4,-0.4,0,0,0.5,0,3600,0
11,315,0.551282049515,0.999999994382,0.702247187066,4,4,1,0,4.38095238095,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6200,6200,6200,1,0,0,0,0,0,0,0,0.0200870682517,0.0206312828387,0.0205167341759,0.120752882644,0.818012032089,0.553519570707,0.176594065657,0.0349206349206,0.0126984126984,0.733333333333,0.266666666667,0.400550964187,0.136363636364,0.5,-0.320138888889,-0.5,-0.125,0.55,0.35,0.05,0.35,343,0
10,1244,0.417546709653,0.999999998736,0.562579013195,27,22,20,0,4.75241157556,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,545,18200,3713.13636364,1,0,0,0,0,0,0,0,0.0200079142097,0.114984073735,0.0200038754977,0.0200020914252,0.825002045132,0.511652567616,0.276975455737,0.0675241157556,0.0152733118971,0.815533980583,0.184466019417,0.421472119151,0.0333333333333,1,-0.230263157895,-0.6,-0.05,1,-0.6,0.5,0.6,7700,0
8,257,0.568093383004,0.999999993548,0.670967737607,9,7,0,1,4.63813229572,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1300,2500,1775,1,0,0,0,0,0,0,0,0.43923042643,0.0224614557439,0.0223843745752,0.0233419126926,0.492581830559,0.4,0.00740740740741,0.0311284046693,0.0272373540856,0.533333333333,0.466666666667,0.360416666667,0.0333333333333,0.6,-0.392857142857,-0.5,-0.125,0.666666666667,-0.5,0.166666666667,0.5,2600,0
11,799,0.504391467372,0.999999997722,0.738041000597,8,6,1,0,4.6958698373,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,101,2600,972.4,1,0,0,0,0,0,0,0,0.0333352416951,0.0334978895511,0.86646130224,0.0333343777159,0.0333711887977,0.420033670034,0.12288961039,0.0375469336671,0.0200250312891,0.652173913043,0.347826086957,0.394523809524,0.1,0.7,-0.2328125,-0.6,-0.05,0,0,0.5,0,504,0
14,194,0.764705878264,0.999999991597,0.840336127392,4,4,0,1,4.5206185567,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6300,6300,6300,1,0,0,0,0,0,0,0,0.0334021167779,0.0344985969026,0.215040799366,0.683720468078,0.0333380188756,0.395588235294,0.347058823529,0.0567010309278,0,1,0,0.545454545455,0.1,1,0,0,0,0.4,0.1,0.1,0.1,2100,0
10,1036,0.429549901732,0.99999999851,0.560357674277,21,21,20,0,4.7277992278,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,545,16000,3168.6,1,0,0,0,0,0,0,0,0.0222225338178,0.154397950688,0.0222226735142,0.0222244545,0.77893238748,0.524163336663,0.289358662171,0.0781853281853,0.0135135135135,0.852631578947,0.147368421053,0.41857984608,0.0625,1,-0.214880952381,-0.5,-0.05,0,0,0.5,0,1100,0
6,174,0.691860461094,0.999999990291,0.902912612593,0,0,1,0,4.79885057471,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0250003387774,0.0251630377079,0.0250003951372,0.0250000756731,0.899836152704,0.588636363636,0.159090909091,0.0172413793103,0,1,0,0.412121212121,0.136363636364,0.6,0,0,0,0,0,0.5,0,401,0
14,1237,0.423770491456,0.999999998744,0.570351758077,24,24,42,0,4.70331447049,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,545,16000,2758.70833333,1,0,0,0,0,0,0,0,0.0285719536353,0.0287929969744,0.028572003311,0.028571579094,0.885491466985,0.507184717798,0.26162868578,0.0638641875505,0.0113177041229,0.849462365591,0.150537634409,0.403363745959,0.1,1,-0.214880952381,-0.5,-0.05,0,0,0.5,0,4200,0
10,1081,0.428037382778,0.999999998555,0.560693640808,19,19,20,0,4.65217391304,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,545,16000,3151.15789474,1,0,0,0,0,0,0,0,0.02000072608,0.372124747863,0.0200006322724,0.0200003261873,0.567873567597,0.536793473822,0.269287143674,0.0749306197965,0.0175763182239,0.81,0.19,0.423737908182,0.05,1,-0.269736842105,-0.5,-0.05,0.7,-0.05,0.2,0.05,1200,0
9,1022,0.427427427,0.999999998485,0.549999999167,20,20,20,0,4.74657534247,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,545,16000,3151.15789474,1,0,0,0,0,0,0,0,0.0250009674991,0.332002787834,0.0250008273932,0.0250004001815,0.592995017092,0.510508122241,0.284727401312,0.0772994129159,0.0117416829746,0.868131868132,0.131868131868,0.419440517289,0.1,1,-0.222916666667,-0.5,-0.05,0,0,0.5,0,1500,0
10,142,0.654676254283,0.999999987013,0.792207781919,2,1,1,0,4.27464788732,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.440711326475,0.0400026203193,0.239288686257,0.239990547789,0.0400068191603,0.442857142857,0.114285714286,0.0211267605634,0.00704225352113,0.75,0.25,0.366666666667,0.2,0.5,-0.3,-0.3,-0.3,0,0,0.5,0,575,0
10,1190,0.408703071324,0.999999998634,0.561475409069,25,24,20,0,4.62016806723,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,16000,3151.15789474,1,0,0,0,0,0,0,0,0.0250497137882,0.159500187226,0.0250150978279,0.0250138366336,0.765421164524,0.506584209441,0.243576169862,0.0638655462185,0.0151260504202,0.808510638298,0.191489361702,0.403010936432,0.0333333333333,1,-0.236111111111,-0.5,-0.05,0,0,0.5,0,507,0
12,161,0.668831164488,0.999999990476,0.752380945215,5,4,0,6,4.45341614907,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,638,29200,8260.75,1,0,0,0,0,0,0,0,0.125774614224,0.0203042700966,0.0200070662392,0.813908899593,0.0200051498478,0.57238292011,0.166184573003,0.0496894409938,0.0186335403727,0.727272727273,0.272727272727,0.427462121212,0.1,0.85,-0.363888888889,-0.8,-0.125,0.583333333333,0.25,0.0833333333333,0.25,1200,0
11,1108,0.408592321382,0.999999998582,0.53758865172,21,21,20,0,4.65433212996,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,545,16000,3233.6,1,0,0,0,0,0,0,0,0.0224884648067,0.25373247397,0.0222240567368,0.139704605921,0.561850398566,0.499397646187,0.259654143003,0.0740072202166,0.0135379061372,0.845360824742,0.154639175258,0.39068524971,0.1,1,-0.205740740741,-0.5,-0.05,0,0,0.5,0,695,0
11,1089,0.418691588394,0.999999998555,0.553468207293,20,20,20,0,4.69421487603,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,545,16000,3083.6,1,0,0,0,0,0,0,0,0.0250467299672,0.158796822186,0.0250006541991,0.0250082528875,0.766147540761,0.49594468032,0.266534090909,0.0725436179982,0.0128558310376,0.849462365591,0.150537634409,0.404108170311,0.1,1,-0.231547619048,-0.5,-0.05,0,0,0.5,0,1200,0
11,214,0.644549759978,0.999999992248,0.751937978667,2,1,0,1,4.65420560748,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.159890040751,0.236772186919,0.0200471626213,0.0204558249136,0.562834784795,0.423076923077,0.0576923076923,0.0280373831776,0.0140186915888,0.666666666667,0.333333333333,0.258333333333,0.1,0.5,-0.4,-0.4,-0.4,0.85,-0.4,0.35,0.4,4900,0
9,944,0.433011789461,0.999999998355,0.565789472754,21,21,20,0,4.70656779661,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,545,16000,3151.15789474,1,0,0,0,0,0,0,0,0.0250008991627,0.479685210143,0.0250010288183,0.0250005992852,0.445312262591,0.520903679654,0.279677056277,0.0826271186441,0.0180084745763,0.821052631579,0.178947368421,0.413517593518,0.05,1,-0.204901960784,-0.5,-0.05,0.642857142857,0.214285714286,0.142857142857,0.214285714286,382,0
9,1030,0.422244094073,0.999999998462,0.563076922211,21,21,20,0,4.70097087379,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,545,16000,3078.6,1,0,0,0,0,0,0,0,0.0222229151976,0.416333775311,0.0222229603894,0.0222227254858,0.516997623616,0.505898268398,0.266416746833,0.0766990291262,0.0174757281553,0.814432989691,0.185567010309,0.42623760206,0.1,1,-0.231547619048,-0.7,-0.05,0,0,0.5,0,400,0
11,454,0.566079293907,0.99999999639,0.754512632655,5,3,1,0,4.88546255507,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.20033703173,0.339893457272,0.0333381149731,0.393096941747,0.0333344542786,0.467353219697,0.125507305195,0.0440528634361,0.0132158590308,0.769230769231,0.230769230769,0.362954545455,0.1,1,-0.215476190476,-0.5,-0.1,0.427272727273,0.168181818182,0.0727272727273,0.168181818182,4600,0
9,1115,0.424131626669,0.999999998582,0.564539006291,21,21,20,0,4.63139013453,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,545,16000,3428.6,1,0,0,0,0,0,0,0,0.0250008604528,0.327017059795,0.0250008047927,0.0250005023906,0.597980772568,0.506520305092,0.279769394627,0.0717488789238,0.0134529147982,0.842105263158,0.157894736842,0.417055465368,0.1,1,-0.212354497354,-0.5,-0.05,0.333333333333,0.25,0.166666666667,0.25,2400,0
10,555,0.535390198665,0.999999997059,0.708823527327,7,6,1,0,5.14774774775,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1900,1900,1900,1,0,0,0,0,0,0,0,0.0200107365269,0.0203171391799,0.117254881895,0.0200069665108,0.822410275888,0.425089367703,0.128515266299,0.0396396396396,0.0126126126126,0.758620689655,0.241379310345,0.337964876033,0.05,0.7,-0.225793650794,-0.4,-0.125,0.5,-0.1,0,0.1,1600,0
